Id,R_G1,R_G2,R_G3,keeps_safe_distance_prec__a0_a1,precedes__a0_a1,rel_brakes_abruptly__a0_a1_i,brakes_abruptly__a0_i,a_ego,a_lead_rel
DEU_LocationAUpper-34_12_T-1,0.0966651591895498,1.0,0.0165601419022611,0.0966651591895498,0.1169250371307685,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-34_15_T-1,1.0,1.0,-0.0034558562627964,1.0,-0.0497950865257779,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-34_18_T-1,0.192747933885846,1.0,0.0545761477660192,0.192747933885846,0.1176556526213586,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-34_19_T-1,0.0274599743857944,1.0,0.113184144,0.0274599743857944,0.0903385798810172,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-34_21_T-1,0.1925427236144995,1.0,-0.0135358610542819,0.1925427236144995,0.1149434432252599,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-34_2_T-1,0.7068330134215206,1.0,-0.091151854971767,0.3117691314805369,0.0369304076875577,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-34_3_T-1,0.2366743311542907,1.0,0.0836641370069703,0.2366743311542907,0.1322720979088497,-1.0,-1.0,0.0,0.2504000000000062
DEU_LocationAUpper-34_4_T-1,0.2347762165963816,1.0,0.001008144761847,0.2347762165963816,0.1050795572244915,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-34_6_T-1,0.0160841520669238,1.0,0.0812161472086539,0.0160841520669238,0.0771474851315169,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-34_8_T-1,0.1487908130443944,1.0,0.027072149173916,0.1487908130443944,0.1274016611618107,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-35_16_T-1,0.012588254219381,1.0,0.068256140388605,0.012588254219381,0.0947093248769503,-1.0,-1.0,0.0,-0.4999999999999893
DEU_LocationAUpper-35_18_T-1,0.1395903395006064,1.0,-0.0156958599661877,0.1395903395006064,0.1088678280154424,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-35_1_T-1,0.1174336564205232,1.0,0.001440141770593,0.1174336564205232,0.128006023076557,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-35_20_T-1,0.4751963624670056,1.0,0.0564481483331388,0.4751963624670056,0.1179849398845841,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-35_21_T-1,0.2151217855467804,1.0,-0.0106558512629929,0.2151217855467804,0.1536266953352786,-1.0,-1.0,0.0,-0.4978750000001142
DEU_LocationAUpper-35_22_T-1,0.2140545843973443,1.0,0.1218241477628647,0.2140545843973443,0.1582461000242986,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-35_23_T-1,1.0,1.0,0.0064801486577395,1.0,0.0664993652876589,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-35_24_T-1,1.0,1.0,0.0578881446286928,1.0,0.1011216483728074,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-35_28_T-1,0.4522758091461394,1.0,-0.0460798615279243,0.4522758091461394,0.1226491811280446,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-35_2_T-1,0.0621170512946534,1.0,0.0260641501281284,0.0621170512946534,0.1466347929050817,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-35_3_T-1,0.8115356657765612,1.0,-0.0485278509015357,0.8115356657765612,0.1388000980311173,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-35_5_T-1,0.4580948536205062,1.0,-0.006191851264765,0.4580948536205062,0.1099701276687505,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-35_6_T-1,0.0132092374020059,1.0,-0.0054718598524177,0.0132092374020059,0.0809861519160854,-1.0,-1.0,0.0,0.2516250000001108
DEU_LocationAUpper-35_9_T-1,0.1483618938969505,1.0,0.0455041439999999,0.1483618938969505,0.1247102428766349,-1.0,-1.0,0.0,-0.4999999999999893
DEU_LocationAUpper-36_10_T-1,0.2119239334147815,1.0,0.0550081427365698,0.2119239334147815,0.131125197798706,-1.0,-1.0,0.0,-0.5009249999998744
DEU_LocationAUpper-36_12_T-1,0.0694168767371318,1.0,-0.040895852144496,0.0694168767371318,0.141652554177999,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-36_13_T-1,0.1904561193162366,1.0,0.0501121450777653,0.1904561193162366,0.1124832418603733,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-36_16_T-1,0.1263802972123072,1.0,0.0518401394179618,0.1263802972123072,0.1305000008166779,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-36_17_T-1,0.5879886617000273,1.0,0.0403201434257881,0.5879886617000273,0.1207114158672161,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-36_18_T-1,0.0951498724361483,1.0,0.2088001425341626,0.0951498724361483,0.1362200753110355,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationAUpper-36_19_T-1,0.2916649788546063,1.0,-0.009503858549451,0.2916649788546063,0.1411676290725973,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-36_22_T-1,0.1309963468936673,1.0,0.0155521476624061,0.1309963468936673,0.1201490658757648,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-36_23_T-1,0.0854848731975899,1.0,0.1261441460160959,0.0854848731975899,0.113261724526976,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-36_24_T-1,0.010384569734871,1.0,0.0394561496723624,0.010384569734871,0.0923572069697463,-1.0,-1.0,0.0,-0.7499999999999396
DEU_LocationAUpper-36_26_T-1,0.1451038033477122,1.0,0.1157761422063212,-0.0313506906132528,0.0361614458995816,-1.0,-1.0,0.0,-0.4990750000000155
DEU_LocationAUpper-36_27_T-1,0.0488254988073217,1.0,0.0794881374738906,0.0488254988073217,0.1128565766578751,-1.0,-1.0,0.0,0.2500000000000391
DEU_LocationAUpper-36_28_T-1,1.0,1.0,0.047808137607033,1.0,0.1064944821392569,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-36_29_T-1,0.3351845673342588,1.0,0.0557281479495279,0.3351845673342588,0.1254847396891007,-1.0,-1.0,0.0,-0.7502749999999558
DEU_LocationAUpper-36_31_T-1,0.0044159406527635,1.0,0.1319041385007263,0.0044159406527635,0.0583257845983214,-1.0,-1.0,0.0,-0.7497250000000122
DEU_LocationAUpper-36_4_T-1,0.0358793575821611,1.0,0.0803521368408583,0.0358793575821611,0.0153199314041945,-1.0,-1.0,0.0,-0.2425500000000191
DEU_LocationAUpper-36_5_T-1,0.1567089237750616,1.0,0.064944144,0.1567089237750616,0.12375,-1.0,-1.0,0.0,-0.4999999999999893
DEU_LocationAUpper-36_6_T-1,0.415043701806176,1.0,-0.0103678601807124,0.415043701806176,0.1005421160091358,-1.0,-1.0,0.0,-0.4999999999999005
DEU_LocationAUpper-36_7_T-1,0.0277564880513103,1.0,0.052704145876477,0.0277564880513103,0.0845213278947926,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationAUpper-36_8_T-1,0.5465543765575775,1.0,0.0406081438169557,0.5465543765575775,0.1301729497548439,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_10_T-1,0.2374493139179568,1.0,0.0385921400761579,0.2374493139179568,0.1029419134545993,-1.0,-1.0,0.0,-0.2498749999999994
DEU_LocationAUpper-37_12_T-1,0.4674347580973308,1.0,0.0472321385608869,0.4674347580973308,0.1217946665582074,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_13_T-1,1.0,1.0,-0.0455038512494005,0.2497031973016474,-0.0888247377871801,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_15_T-1,0.2705958438152381,1.0,0.0462241388175214,0.2705958438152381,0.1257448251065508,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_16_T-1,1.0,1.0,-0.0218878587279808,1.0,0.0310770232932851,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_18_T-1,0.0713069619954388,1.0,0.0828001413095617,0.0713069619954388,0.1276427541617242,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_19_T-1,0.2162578809978297,1.0,0.0239041470099959,0.2162578809978297,0.1132367390777693,-1.0,-1.0,0.0,-0.2483500000000305
DEU_LocationAUpper-37_1_T-1,0.5628065171480023,1.0,0.007344144,0.5628065171480023,0.1207499999999999,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_21_T-1,0.1638378404916162,1.0,0.145296144,0.1638378404916162,0.112155256262213,-1.0,-1.0,0.0,-0.0007749999999973
DEU_LocationAUpper-37_22_T-1,0.1043191221658289,1.0,0.0645121428436904,0.1043191221658289,0.1312433296769558,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_23_T-1,0.1657221442368935,1.0,0.1586881502348507,0.1657221442368935,0.1333338623507392,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-37_24_T-1,1.0,1.0,0.073872137024528,1.0,0.1657687283567444,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_26_T-1,0.2280161712818869,1.0,-0.0158398550031972,0.2280161712818869,0.1417281845733972,-1.0,-1.0,0.0,-0.2495250000000837
DEU_LocationAUpper-37_27_T-1,0.3098042035224282,1.0,-0.088991855624751,0.3098042035224282,0.1413956548283566,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_2_T-1,0.4182693558849314,1.0,0.080784145445634,0.4182693558849314,0.1502539007528119,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_3_T-1,0.3341113857833893,1.0,0.0460801387857841,0.3341113857833893,0.1119742945996071,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_4_T-1,0.2770331700277767,1.0,0.0201601478079754,0.2770331700277767,0.1285320916853782,-1.0,-1.0,0.0,-0.2499750000000133
DEU_LocationAUpper-37_5_T-1,-0.0173701253692321,1.0,-0.0014398564257454,-0.0173701253692321,0.0560660096840489,-1.0,-1.0,0.0,0.2501749999998637
DEU_LocationAUpper-37_6_T-1,0.1883448730643098,1.0,-0.0074878612614257,0.1883448730643098,0.1382231470366351,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_7_T-1,0.1237171514037941,1.0,0.021744137832957,0.1237171514037941,0.117325425450101,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-37_9_T-1,0.0696930349507392,1.0,0.0420481375052572,0.0696930349507392,0.1107133440590063,-1.0,-1.0,0.0,-0.0003500000000045
DEU_LocationAUpper-38_10_T-1,0.1950294730740646,1.0,0.1470241419054002,0.1950294730740646,0.1538023375245576,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-38_11_T-1,0.5159446133370801,1.0,0.0067681489909377,0.5159446133370801,0.1307424169544959,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-38_13_T-1,0.6730036165661316,1.0,0.0120961367752245,0.6730036165661316,0.1050997222768391,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-38_14_T-1,0.1790006941993135,1.0,0.0315361405663793,0.1790006941993135,0.1233593973775041,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-38_15_T-1,0.0521566800160737,1.0,0.0676801437937699,0.0521566800160737,0.113408718765771,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-38_18_T-1,0.027351055139275,1.0,-0.066095861603179,0.027351055139275,0.1226779736202482,-1.0,-1.0,0.0,-0.7500000000000284
DEU_LocationAUpper-38_1_T-1,0.1446576831206678,1.0,0.172656144,0.1446576831206678,0.1307500014219888,-1.0,-1.0,0.0,-0.0018999999999991
DEU_LocationAUpper-38_21_T-1,0.0988848246331072,1.0,-0.0357118622654831,0.0988848246331072,0.1272244022593824,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-38_22_T-1,-0.0971699374311589,1.0,-0.0586078511956834,-0.0971699374311589,0.0101663110939925,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-38_23_T-1,1.0,1.0,-0.0195838618850816,1.0,0.1081920669758989,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-38_25_T-1,1.0,1.0,0.0486721393682196,1.0,-0.0565947437986624,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-38_26_T-1,0.0579351814578854,1.0,0.0172801382031243,0.0579351814578854,0.1303361708728548,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-38_27_T-1,0.078177696238972,1.0,-0.0149758559999999,0.078177696238972,0.1577499998220901,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-38_28_T-1,0.885652067691037,1.0,-0.058319856,0.885652067691037,0.14825,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-38_7_T-1,0.4698556546085131,1.0,0.0348481422947872,0.4698556546085131,0.1187358089440719,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-38_8_T-1,0.841753249513938,1.0,-0.0311038578219728,0.841753249513938,0.1411108328390886,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-38_9_T-1,0.1531867164926408,1.0,0.1105921465249092,0.1531867164926408,0.1427735148922864,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-39_10_T-1,0.6860359805039613,1.0,-0.0008638488366579,0.3645719294447833,0.0027182573099787,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-39_12_T-1,0.3739928914138687,1.0,-0.0482398548696084,0.3739928914138687,0.1691035884075225,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-39_14_T-1,0.341671449835968,1.0,0.0658081412546085,0.341671449835968,0.117739006416021,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-39_15_T-1,1.0,1.0,-0.060047852687931,1.0,0.0979955027909664,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-39_17_T-1,0.2748442323547543,1.0,-0.0367198578549841,0.2748442323547543,0.0983078331972127,-1.0,-1.0,0.0,-0.7490250000000032
DEU_LocationAUpper-39_18_T-1,0.1403515239914353,1.0,0.0112321484659964,-0.1268403075533852,0.0001636768508637,-1.0,-1.0,0.0,-0.2487249999999718
DEU_LocationAUpper-39_1_T-1,0.030558221803235,1.0,-0.0439198512908361,0.030558221803235,0.0857246302269172,-1.0,-1.0,0.0,0.001400000000018
DEU_LocationAUpper-39_22_T-1,1.0,1.0,-0.112319856,0.4577352233424168,-0.0812499980096749,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-39_26_T-1,0.1267201057675827,1.0,-0.0302398583662528,0.1267201057675827,0.1395267517207955,-1.0,-1.0,0.0,-0.250100000000053
DEU_LocationAUpper-39_28_T-1,0.1351989662075549,1.0,-0.0109438492711006,0.1351989662075549,0.1796475295617224,-1.0,-1.0,0.0,-0.7500000000000284
DEU_LocationAUpper-39_29_T-1,-0.0263632125692325,1.0,-0.0201598615714281,-0.0263632125692325,0.0724686666225088,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-39_2_T-1,0.0283210415600281,1.0,-0.0102238577936609,0.0283210415600281,0.1187141537308467,-1.0,-1.0,0.0,-0.4999999999999005
DEU_LocationAUpper-39_30_T-1,0.6882630858800167,1.0,-0.0191518593148225,0.6882630858800167,0.1213950182899555,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-39_4_T-1,0.0948107651444346,1.0,-0.042191861163222,0.0948107651444346,0.0901964311259396,-1.0,-1.0,0.0,-0.4996249999999591
DEU_LocationAUpper-39_5_T-1,0.1404202721753121,1.0,0.045360139919241,0.1404202721753121,0.1218323578780499,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-39_6_T-1,0.1614582792879159,1.0,-0.0102238598234219,0.1614582792879159,0.1192210880554057,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-39_7_T-1,0.1881683312155576,1.0,0.0181441387548321,0.1881683312155576,0.1132520484392333,-1.0,-1.0,0.0,-0.2486499999999836
DEU_LocationAUpper-39_8_T-1,0.0800178611813965,1.0,-0.0529918615328367,0.0800178611813965,0.1617248171111608,-1.0,-1.0,0.0,-0.4999999999999005
DEU_LocationAUpper-39_9_T-1,0.1505155894655934,1.0,-0.0394558607632308,0.1505155894655934,0.0895300460922233,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-40_12_T-1,1.0,1.0,-0.1503358488411182,1.0,-0.0627105239858527,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-40_15_T-1,0.132584587208803,1.0,0.0573121438481253,0.132584587208803,0.1221908228316556,-1.0,-1.0,0.0,0.0004749999999553
DEU_LocationAUpper-40_16_T-1,0.0532030784857757,1.0,0.0460801469699781,0.0532030784857757,0.1053657462328111,-1.0,-1.0,0.0,0.4999999999999893
DEU_LocationAUpper-40_17_T-1,0.075550551541224,1.0,-0.0090718576003733,0.075550551541224,0.1137363656949339,-1.0,-1.0,0.0,-0.5010249999999772
DEU_LocationAUpper-40_18_T-1,0.2056845556598442,1.0,-0.0758878599544586,0.2056845556598442,0.1442098261832662,-1.0,-1.0,0.0,-0.4999999999999893
DEU_LocationAUpper-40_19_T-1,0.1611358508325658,1.0,0.0034561445492871,0.1611358508325658,0.1267683118646671,-1.0,-1.0,0.0,-0.4999999999999893
DEU_LocationAUpper-40_1_T-1,0.2489393136391657,1.0,-0.0679678496820474,0.2489393136391657,0.01446732933953,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-40_21_T-1,0.4199557805833422,1.0,0.0532801440092907,0.1107602435753492,0.1395287744514134,-1.0,-1.0,0.0,-0.2565999999999846
DEU_LocationAUpper-40_24_T-1,0.020803676607751,1.0,-0.0766078534728009,0.020803676607751,0.1086678208569719,-1.0,-1.0,0.0,-0.4996999999999474
DEU_LocationAUpper-40_25_T-1,0.2540385936671209,1.0,-0.0093598564296528,0.2540385936671209,0.1297089371821287,-1.0,-1.0,0.0,-0.4981750000000673
DEU_LocationAUpper-40_26_T-1,0.3348861939760904,1.0,-0.0354238621506041,0.197629586482485,0.0209204100779574,-1.0,-1.0,0.0,-0.7495500000000987
DEU_LocationAUpper-40_27_T-1,0.0077870328672393,1.0,0.010080146373225,0.0077870328672393,0.116451546737829,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-40_28_T-1,0.0934683058673623,1.0,0.0086401371981673,0.0934683058673623,0.1296084274276747,-1.0,-1.0,0.0,-0.4999999999999005
DEU_LocationAUpper-40_29_T-1,0.2676965171024092,1.0,-0.0194398563488226,0.2676965171024092,0.1354674762539302,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-40_2_T-1,0.0892525200525932,1.0,-0.0419038629298074,0.0892525200525932,0.1298921903292179,-1.0,-1.0,0.0,-0.7499500000001547
DEU_LocationAUpper-40_30_T-1,0.2926934535976892,1.0,-0.0459358613923632,0.2926934535976892,0.1261767802447323,-1.0,-1.0,0.0,-0.2487750000000232
DEU_LocationAUpper-40_3_T-1,0.2519107692853765,1.0,-0.097055857107572,0.2519107692853765,0.145178707998652,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-40_4_T-1,0.0828324548184426,1.0,0.1114561392117244,0.0828324548184426,0.1251777862524887,-1.0,-1.0,0.0,-0.2504500000000575
DEU_LocationAUpper-40_6_T-1,0.7728356060207361,1.0,0.0455041370289601,0.7728356060207361,0.1495593815571028,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-40_8_T-1,0.2334452181378556,1.0,0.0046081448462801,0.2334452181378556,0.1177520527342469,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-40_9_T-1,0.0742657416199822,1.0,-0.0557278505884782,0.0742657416199822,0.1498811770371743,-1.0,-1.0,0.0,-0.500749999999961
DEU_LocationAUpper-41_12_T-1,0.0361027339111085,1.0,-0.0175678559999999,0.0361027339111085,0.1256307902396398,-1.0,-1.0,0.0,-0.2500000000001279
DEU_LocationAUpper-41_13_T-1,0.1647966019638805,1.0,0.0074881503035442,0.1647966019638805,0.134918990968142,-1.0,-1.0,0.0,-0.5000000000000782
DEU_LocationAUpper-41_14_T-1,0.0628900847679752,1.0,0.1385281428379079,0.0628900847679752,0.1065309218574987,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-41_15_T-1,0.0576917268032523,1.0,0.0167041508151149,0.0576917268032523,0.1198501414259277,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-41_16_T-1,0.323007287036273,1.0,-0.0020158589430796,0.323007287036273,0.1257532322392426,-1.0,-1.0,0.0,-0.2500000000001279
DEU_LocationAUpper-41_18_T-1,0.1498431199860248,1.0,0.0355681368704907,0.1498431199860248,0.1106325429921628,-1.0,-1.0,0.0,-0.4999999999999005
DEU_LocationAUpper-41_1_T-1,0.3409135400089156,1.0,0.056448144,0.3409135400089156,0.1491041473958947,-1.0,-1.0,0.0,0.0088500000000379
DEU_LocationAUpper-41_20_T-1,0.0692656131740478,1.0,-0.0172798541580624,0.0692656131740478,0.1120331230778242,-1.0,-1.0,0.0,-0.5000000000000782
DEU_LocationAUpper-41_21_T-1,0.3022922066665008,1.0,0.0237601413552127,0.3022922066665008,0.1147566752578139,-1.0,-1.0,0.0,-0.5000000000000782
DEU_LocationAUpper-41_22_T-1,0.9022367969555072,1.0,-0.0686878524094559,0.9022367969555072,0.118229154551992,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-41_23_T-1,1.0,1.0,-0.0899998491241569,1.0,0.1446674390245048,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-41_24_T-1,0.0229212561394029,1.0,-0.0221758553517819,0.0229212561394029,0.097736152689272,-1.0,-1.0,0.0,-0.2482500000001053
DEU_LocationAUpper-41_25_T-1,0.0633218636814984,1.0,0.02908815104013,0.0633218636814984,0.1422094224268723,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-41_27_T-1,0.5362476708217129,1.0,-0.0640798513422974,0.5362476708217129,0.1140525638393301,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-41_28_T-1,1.0,1.0,-0.0758878596635797,1.0,0.1087328457768608,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-41_2_T-1,1.0,1.0,0.0933121405407216,1.0,0.1447558965841525,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-41_3_T-1,0.2724702856708725,1.0,-0.0146878499114113,0.2724702856708725,0.1316567462441031,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-41_4_T-1,0.0462725683754759,1.0,-0.0280798548330434,0.0462725683754759,0.1277729797121566,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-41_7_T-1,0.1032806772603274,1.0,-0.0270718630056224,0.1032806772603274,0.1236875342487048,-1.0,-1.0,0.0,-0.5003750000000196
DEU_LocationAUpper-41_8_T-1,0.327045587373455,1.0,0.0332641429412781,0.327045587373455,0.1251982242457666,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-41_9_T-1,0.0502705296982716,1.0,0.0390241379890944,0.0502705296982716,0.1335946036277827,-1.0,-1.0,0.0,-0.5000000000000782
DEU_LocationAUpper-42_10_T-1,0.4215083148247645,1.0,0.0200161411605502,0.4215083148247645,0.1502074026554439,-1.0,-1.0,0.0,-0.4999999999999005
DEU_LocationAUpper-42_11_T-1,0.613636930410407,1.0,-0.0660958616210002,0.613636930410407,0.1572379743273,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-42_12_T-1,0.271613090095315,1.0,-0.0041758578257443,0.271613090095315,0.1237045642388992,-1.0,-1.0,0.0,-0.5003999999999564
DEU_LocationAUpper-42_14_T-1,0.2762767217582884,1.0,0.0437761478551156,0.2762767217582884,0.1301244784652946,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-42_16_T-1,0.5127108476079228,1.0,-0.0354238559999999,0.5127108476079228,0.1253665597819941,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-42_18_T-1,1.0,1.0,-0.0460798550432364,1.0,0.1163251808403764,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-42_19_T-1,0.1503778146641604,1.0,0.0066241395493225,0.1503778146641604,0.1069728480944645,-1.0,-1.0,0.0,-0.4999999999999005
DEU_LocationAUpper-42_20_T-1,0.3711486409855001,1.0,-0.0263518533180473,0.3711486409855001,0.1410667292461601,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-42_21_T-1,-0.0536690569384661,1.0,0.0060481408524947,-0.0536690569384661,0.0554327066510241,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-42_22_T-1,0.2973296444234557,1.0,0.0169921458361095,0.2973296444234557,0.1177380098271436,-1.0,-1.0,0.0,-0.5000000000000782
DEU_LocationAUpper-42_23_T-1,-0.0249651879113788,1.0,-0.0901438584708409,-0.0249651879113788,0.131801181727273,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-42_24_T-1,0.0970638076134445,1.0,0.0210241509032851,0.0970638076134445,0.13851704295803,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationAUpper-42_25_T-1,0.0391971585959496,1.0,-0.0806398569487132,0.0391971585959496,0.1481725799497754,-1.0,-1.0,0.0,-0.4999999999999005
DEU_LocationAUpper-42_26_T-1,0.1137517821956244,1.0,0.0420481379139973,0.1137517821956244,0.080119952313007,-1.0,-1.0,0.0,0.51009999999998
DEU_LocationAUpper-42_2_T-1,0.1867661921890765,1.0,0.1346401491723519,0.056798482367028,0.0236605294659916,-1.0,-1.0,0.0,0.2499999999999502
DEU_LocationAUpper-42_3_T-1,0.1298001475780782,1.0,0.1703521483462259,0.1298001475780782,0.0009467538367795,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-42_4_T-1,0.4549890773660834,1.0,0.0171361441131386,0.4549890773660834,0.1277296844793818,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-42_6_T-1,0.297572070509324,1.0,0.086544137403751,0.297572070509324,0.1025983140535011,-1.0,-1.0,0.0,-0.9999999999999788
DEU_LocationAUpper-43_11_T-1,1.0,1.0,-0.0668158514376617,0.8808839117575366,0.0079267138071115,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-43_12_T-1,0.0953760273202988,1.0,0.0424801438902327,0.0953760273202988,0.131714844179616,-1.0,-1.0,0.0,-0.7500000000000284
DEU_LocationAUpper-43_13_T-1,0.0547986106647329,1.0,0.0568801485601922,0.0547986106647329,0.1247358646673574,-1.0,-1.0,0.0,-0.2500000000000391
DEU_LocationAUpper-43_14_T-1,0.4194914506873126,1.0,-0.0188638565263589,0.4194914506873126,0.1282051469915405,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-43_16_T-1,0.0954557106028232,1.0,-0.0035998534443017,0.0954557106028232,0.1309265238898852,-1.0,-1.0,0.0,-0.2499999999999502
DEU_LocationAUpper-43_18_T-1,0.2458655139074468,1.0,-0.09388785687699,0.2458655139074468,0.0827028909143638,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-43_19_T-1,1.0,1.0,-0.0135358491551073,0.4405799606844974,-0.068385611945999,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-43_1_T-1,0.145431110857122,1.0,0.0204481393028631,0.145431110857122,0.1546050750210297,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-43_20_T-1,0.2993869232175012,1.0,0.1032481469144134,0.2993869232175012,0.1384992206280334,-1.0,-1.0,0.0,0.0
DEU_LocationAUpper-43_22_T-1,0.2227475101569645,1.0,-0.0200158565640918,0.2227475101569645,0.1232273639707427,-1.0,-1.0,0.0,-0.4995500000001485
DEU_LocationAUpper-43_23_T-1,0.2514143178646861,1.0,-0.0067678631144656,0.2514143178646861,0.1255000007807799,-1.0,-1.0,0.0,-0.7500000000000284
